code,state,value,year,month
USA.2593244,New Jersey,5.27,1949,3
USA.2593245,New Mexico,6.95,1949,3
USA.2593246,New York,0.1,1949,3
USA.2593247,North Carolina,10.41,1949,3
USA.2593248,North Dakota,-5.88,1949,3
USA.2593249,Ohio,4.2,1949,3
USA.2593250,Oklahoma,9.73,1949,3
USA.2593251,Oregon,3.2,1949,3
USA.2593252,Pennsylvania,3.12,1949,3
USA.2593253,Rhode Island,2.89,1949,3
USA.2593254,South Carolina,12.75,1949,3
USA.2593255,South Dakota,-1.48,1949,3
USA.2593256,Tennessee,8.94,1949,3
USA.2593257,Texas,14.09,1949,3
USA.2593258,Utah,2.16,1949,3
USA.2593259,Vermont,-1.32,1949,3
USA.2593260,Virginia,7.96,1949,3
USA.2593261,Washington,3.25,1949,3
USA.2593262,West Virginia,5.42,1949,3
USA.2593263,Wisconsin,-2.3,1949,3
USA.2593264,Wyoming,-1.44,1949,3
USA,United States of America,7.98,1949,4
USA.2593214,Alabama,16.63,1949,4
USA.2593215,Alaska,-9.34,1949,4
USA.2593216,Arizona,14.62,1949,4
USA.2593217,Arkansas,15.78,1949,4
USA.2593218,California,13.52,1949,4
USA.2593219,Colorado,6.31,1949,4
USA.2593220,Connecticut,8.9,1949,4
USA.2593221,Delaware,11.86,1949,4
USA.2593222,District of Columbia,12.3,1949,4
USA.2593223,Florida,21.49,1949,4
USA.2593224,Georgia,16.94,1949,4
USA.2593225,Hawaii,17.92,1949,4
USA.2593226,Idaho,7.3,1949,4
USA.2593227,Illinois,10.62,1949,4
USA.2593228,Indiana,9.94,1949,4
USA.2593229,Iowa,9.23,1949,4
USA.2593230,Kansas,11.93,1949,4
USA.2593231,Kentucky,11.79,1949,4
USA.2593232,Louisiana,18.32,1949,4
USA.2593233,Maine,5.4,1949,4
USA.2593234,Maryland,11.52,1949,4
USA.2593235,Massachusetts,8.68,1949,4
USA.2593236,Michigan,6.45,1949,4
USA.2593237,Minnesota,6.99,1949,4
USA.2593238,Mississippi,17.0,1949,4
USA.2593239,Missouri,12.13,1949,4
USA.2593240,Montana,8.71,1949,4
USA.2593241,Nebraska,9.76,1949,4
USA.2593242,Nevada,9.97,1949,4
USA.2593243,New Hampshire,6.57,1949,4
USA.2593244,New Jersey,10.67,1949,4
USA.2593245,New Mexico,10.57,1949,4
USA.2593246,New York,6.7,1949,4
USA.2593247,North Carolina,14.15,1949,4
USA.2593248,North Dakota,8.05,1949,4
USA.2593249,Ohio,8.94,1949,4
USA.2593250,Oklahoma,14.82,1949,4
USA.2593251,Oregon,8.08,1949,4
USA.2593252,Pennsylvania,8.42,1949,4
USA.2593253,Rhode Island,9.2,1949,4
USA.2593254,South Carolina,16.26,1949,4
USA.2593255,South Dakota,9.14,1949,4
USA.2593256,Tennessee,13.33,1949,4
USA.2593257,Texas,16.77,1949,4
USA.2593258,Utah,9.15,1949,4
USA.2593259,Vermont,6.12,1949,4
USA.2593260,Virginia,11.91,1949,4
USA.2593261,Washington,8.0,1949,4
USA.2593262,West Virginia,9.75,1949,4
USA.2593263,Wisconsin,6.89,1949,4
USA.2593264,Wyoming,6.78,1949,4
USA,United States of America,14.0,1949,5
USA.2593214,Alabama,22.47,1949,5
USA.2593215,Alaska,0.41,1949,5
USA.2593216,Arizona,17.67,1949,5
USA.2593217,Arkansas,22.1,1949,5
USA.2593218,California,15.56,1949,5
USA.2593219,Colorado,11.05,1949,5
USA.2593220,Connecticut,13.94,1949,5
USA.2593221,Delaware,17.76,1949,5
USA.2593222,District of Columbia,18.23,1949,5
USA.2593223,Florida,24.53,1949,5
USA.2593224,Georgia,22.38,1949,5
USA.2593225,Hawaii,19.16,1949,5
USA.2593226,Idaho,11.65,1949,5
USA.2593227,Illinois,18.11,1949,5
USA.2593228,Indiana,17.22,1949,5
USA.2593229,Iowa,17.26,1949,5
USA.2593230,Kansas,18.47,1949,5
USA.2593231,Kentucky,18.85,1949,5
USA.2593232,Louisiana,24.39,1949,5
USA.2593233,Maine,10.89,1949,5
USA.2593234,Maryland,17.56,1949,5
USA.2593235,Massachusetts,14.06,1949,5
USA.2593236,Michigan,12.96,1949,5
USA.2593237,Minnesota,13.78,1949,5
USA.2593238,Mississippi,22.94,1949,5
USA.2593239,Missouri,19.49,1949,5
USA.2593240,Montana,12.73,1949,5
USA.2593241,Nebraska,16.14,1949,5
USA.2593242,Nevada,12.71,1949,5
USA.2593243,New Hampshire,12.43,1949,5
USA.2593244,New Jersey,15.98,1949,5
USA.2593245,New Mexico,15.61,1949,5
USA.2593246,New York,13.17,1949,5
USA.2593247,North Carolina,19.61,1949,5
USA.2593248,North Dakota,13.62,1949,5
USA.2593249,Ohio,16.58,1949,5
USA.2593250,Oklahoma,21.04,1949,5
USA.2593251,Oregon,11.81,1949,5
USA.2593252,Pennsylvania,15.11,1949,5
USA.2593253,Rhode Island,13.93,1949,5
USA.2593254,South Carolina,21.69,1949,5
USA.2593255,South Dakota,15.25,1949,5
USA.2593256,Tennessee,19.78,1949,5
USA.2593257,Texas,23.55,1949,5
USA.2593258,Utah,12.43,1949,5
USA.2593259,Vermont,12.4,1949,5
USA.2593260,Virginia,17.84,1949,5
USA.2593261,Washington,12.58,1949,5
USA.2593262,West Virginia,16.53,1949,5
USA.2593263,Wisconsin,13.79,1949,5
USA.2593264,Wyoming,10.71,1949,5
USA,United States of America,18.39,1949,6
USA.2593214,Alabama,25.38,1949,6
USA.2593215,Alaska,5.99,1949,6
USA.2593216,Arizona,22.94,1949,6
USA.2593217,Arkansas,25.64,1949,6
USA.2593218,California,20.48,1949,6
USA.2593219,Colorado,15.11,1949,6
USA.2593220,Connecticut,20.3,1949,6
USA.2593221,Delaware,23.18,1949,6
USA.2593222,District of Columbia,23.2,1949,6
USA.2593223,Florida,26.38,1949,6
USA.2593224,Georgia,25.1,1949,6
USA.2593225,Hawaii,20.06,1949,6
USA.2593226,Idaho,13.75,1949,6
USA.2593227,Illinois,23.62,1949,6
USA.2593228,Indiana,22.95,1949,6
USA.2593229,Iowa,22.46,1949,6
USA.2593230,Kansas,23.43,1949,6
USA.2593231,Kentucky,23.71,1949,6
USA.2593232,Louisiana,27.03,1949,6
USA.2593233,Maine,17.65,1949,6
USA.2593234,Maryland,22.85,1949,6
USA.2593235,Massachusetts,20.41,1949,6
USA.2593236,Michigan,19.9,1949,6
USA.2593237,Minnesota,18.99,1949,6
USA.2593238,Mississippi,26.02,1949,6
USA.2593239,Missouri,23.89,1949,6
USA.2593240,Montana,15.34,1949,6
USA.2593241,Nebraska,20.58,1949,6
USA.2593242,Nevada,17.34,1949,6
USA.2593243,New Hampshire,19.07,1949,6
USA.2593244,New Jersey,22.03,1949,6
USA.2593245,New Mexico,20.17,1949,6
USA.2593246,New York,20.29,1949,6
USA.2593247,North Carolina,23.98,1949,6
USA.2593248,North Dakota,17.57,1949,6
USA.2593249,Ohio,22.74,1949,6
USA.2593250,Oklahoma,25.38,1949,6
USA.2593251,Oregon,13.84,1949,6
USA.2593252,Pennsylvania,21.32,1949,6
USA.2593253,Rhode Island,20.27,1949,6
USA.2593254,South Carolina,25.12,1949,6
USA.2593255,South Dakota,19.67,1949,6
USA.2593256,Tennessee,23.9,1949,6
USA.2593257,Texas,26.74,1949,6
USA.2593258,Utah,16.37,1949,6
USA.2593259,Vermont,19.39,1949,6
USA.2593260,Virginia,22.72,1949,6
USA.2593261,Washington,13.84,1949,6
USA.2593262,West Virginia,21.66,1949,6
USA.2593263,Wisconsin,20.03,1949,6
USA.2593264,Wyoming,14.21,1949,6
USA,United States of America,21.33,1949,7
USA.2593214,Alabama,27.04,1949,7
USA.2593215,Alaska,10.11,1949,7
USA.2593216,Arizona,26.1,1949,7
USA.2593217,Arkansas,27.38,1949,7
USA.2593218,California,22.65,1949,7
USA.2593219,Colorado,19.02,1949,7
USA.2593220,Connecticut,23.3,1949,7
USA.2593221,Delaware,26.6,1949,7
USA.2593222,District of Columbia,26.8,1949,7
USA.2593223,Florida,27.37,1949,7
USA.2593224,Georgia,26.97,1949,7
USA.2593225,Hawaii,20.31,1949,7
USA.2593226,Idaho,17.97,1949,7
USA.2593227,Illinois,25.76,1949,7
USA.2593228,Indiana,25.54,1949,7
USA.2593229,Iowa,24.49,1949,7
USA.2593230,Kansas,26.14,1949,7
USA.2593231,Kentucky,26.28,1949,7
USA.2593232,Louisiana,27.77,1949,7
USA.2593233,Maine,20.28,1949,7
USA.2593234,Maryland,26.19,1949,7
USA.2593235,Massachusetts,23.07,1949,7
USA.2593236,Michigan,21.81,1949,7
USA.2593237,Minnesota,21.33,1949,7
USA.2593238,Mississippi,27.35,1949,7
USA.2593239,Missouri,25.9,1949,7
USA.2593240,Montana,19.19,1949,7
USA.2593241,Nebraska,24.13,1949,7
USA.2593242,Nevada,21.87,1949,7
USA.2593243,New Hampshire,21.08,1949,7
USA.2593244,New Jersey,25.25,1949,7
USA.2593245,New Mexico,22.47,1949,7
USA.2593246,New York,22.13,1949,7
USA.2593247,North Carolina,26.34,1949,7
USA.2593248,North Dakota,20.77,1949,7
USA.2593249,Ohio,24.97,1949,7
USA.2593250,Oklahoma,27.84,1949,7
USA.2593251,Oregon,16.87,1949,7
USA.2593252,Pennsylvania,23.81,1949,7
USA.2593253,Rhode Island,23.5,1949,7
USA.2593254,South Carolina,27.27,1949,7
USA.2593255,South Dakota,23.62,1949,7
USA.2593256,Tennessee,26.11,1949,7
USA.2593257,Texas,28.34,1949,7
USA.2593258,Utah,20.97,1949,7
USA.2593259,Vermont,21.08,1949,7
USA.2593260,Virginia,25.41,1949,7
USA.2593261,Washington,16.73,1949,7
USA.2593262,West Virginia,24.09,1949,7
USA.2593263,Wisconsin,21.98,1949,7
USA.2593264,Wyoming,18.95,1949,7
USA,United States of America,20.24,1949,8
USA.2593214,Alabama,26.23,1949,8
USA.2593215,Alaska,9.17,1949,8
USA.2593216,Arizona,24.73,1949,8
USA.2593217,Arkansas,25.56,1949,8
USA.2593218,California,21.42,1949,8
USA.2593219,Colorado,17.84,1949,8
USA.2593220,Connecticut,21.64,1949,8
USA.2593221,Delaware,24.45,1949,8
USA.2593222,District of Columbia,24.57,1949,8
USA.2593223,Florida,27.13,1949,8
USA.2593224,Georgia,26.06,1949,8
USA.2593225,Hawaii,20.68,1949,8
USA.2593226,Idaho,17.97,1949,8
USA.2593227,Illinois,23.47,1949,8
USA.2593228,Indiana,22.94,1949,8
USA.2593229,Iowa,22.75,1949,8
USA.2593230,Kansas,24.12,1949,8
USA.2593231,Kentucky,23.95,1949,8
USA.2593232,Louisiana,27.09,1949,8
USA.2593233,Maine,18.89,1949,8
USA.2593234,Maryland,24.06,1949,8
USA.2593235,Massachusetts,21.5,1949,8
USA.2593236,Michigan,20.26,1949,8
USA.2593237,Minnesota,21.1,1949,8
USA.2593238,Mississippi,26.51,1949,8
USA.2593239,Missouri,23.89,1949,8
USA.2593240,Montana,20.0,1949,8
USA.2593241,Nebraska,22.61,1949,8
USA.2593242,Nevada,20.45,1949,8
USA.2593243,New Hampshire,19.58,1949,8
USA.2593244,New Jersey,23.38,1949,8
USA.2593245,New Mexico,21.25,1949,8
USA.2593246,New York,20.45,1949,8
USA.2593247,North Carolina,24.78,1949,8
USA.2593248,North Dakota,21.61,1949,8
USA.2593249,Ohio,22.44,1949,8
USA.2593250,Oklahoma,25.7,1949,8
USA.2593251,Oregon,16.59,1949,8
USA.2593252,Pennsylvania,21.55,1949,8
USA.2593253,Rhode Island,22.2,1949,8
USA.2593254,South Carolina,25.92,1949,8
USA.2593255,South Dakota,23.11,1949,8
USA.2593256,Tennessee,24.28,1949,8
USA.2593257,Texas,26.97,1949,8
USA.2593258,Utah,20.0,1949,8
USA.2593259,Vermont,19.2,1949,8
USA.2593260,Virginia,23.31,1949,8
USA.2593261,Washington,17.05,1949,8
USA.2593262,West Virginia,21.86,1949,8
USA.2593263,Wisconsin,20.5,1949,8
USA.2593264,Wyoming,18.58,1949,8
USA,United States of America,15.84,1949,9
USA.2593214,Alabama,22.78,1949,9
USA.2593215,Alaska,6.13,1949,9
USA.2593216,Arizona,23.41,1949,9
USA.2593217,Arkansas,20.84,1949,9
USA.2593218,California,20.39,1949,9
USA.2593219,Colorado,13.98,1949,9
USA.2593220,Connecticut,15.78,1949,9
USA.2593221,Delaware,19.05,1949,9
USA.2593222,District of Columbia,18.87,1949,9
USA.2593223,Florida,26.45,1949,9
USA.2593224,Georgia,23.01,1949,9
USA.2593225,Hawaii,20.45,1949,9
USA.2593226,Idaho,13.57,1949,9
USA.2593227,Illinois,16.09,1949,9
USA.2593228,Indiana,15.74,1949,9
USA.2593229,Iowa,14.92,1949,9
USA.2593230,Kansas,18.21,1949,9
USA.2593231,Kentucky,17.8,1949,9
USA.2593232,Louisiana,24.62,1949,9
USA.2593233,Maine,12.86,1949,9
USA.2593234,Maryland,18.38,1949,9
USA.2593235,Massachusetts,15.33,1949,9
USA.2593236,Michigan,13.33,1949,9
USA.2593237,Minnesota,12.81,1949,9
USA.2593238,Mississippi,23.1,1949,9
USA.2593239,Missouri,17.21,1949,9
USA.2593240,Montana,12.81,1949,9
USA.2593241,Nebraska,15.64,1949,9
USA.2593242,Nevada,17.15,1949,9
USA.2593243,New Hampshire,13.26,1949,9
USA.2593244,New Jersey,17.39,1949,9
USA.2593245,New Mexico,18.66,1949,9
USA.2593246,New York,13.8,1949,9
USA.2593247,North Carolina,20.42,1949,9
USA.2593248,North Dakota,12.9,1949,9
USA.2593249,Ohio,15.55,1949,9
USA.2593250,Oklahoma,20.69,1949,9
USA.2593251,Oregon,13.94,1949,9
USA.2593252,Pennsylvania,15.05,1949,9
USA.2593253,Rhode Island,16.53,1949,9
USA.2593254,South Carolina,22.21,1949,9
USA.2593255,South Dakota,14.42,1949,9
USA.2593256,Tennessee,19.15,1949,9
USA.2593257,Texas,24.48,1949,9
USA.2593258,Utah,16.26,1949,9
USA.2593259,Vermont,12.83,1949,9
USA.2593260,Virginia,18.29,1949,9
USA.2593261,Washington,14.6,1949,9
USA.2593262,West Virginia,16.05,1949,9
USA.2593263,Wisconsin,12.88,1949,9
USA.2593264,Wyoming,12.61,1949,9
USA,United States of America,10.0,1949,10
USA.2593214,Alabama,20.91,1949,10
USA.2593215,Alaska,-2.94,1949,10
USA.2593216,Arizona,14.27,1949,10
USA.2593217,Arkansas,17.4,1949,10
USA.2593218,California,13.51,1949,10
USA.2593219,Colorado,6.77,1949,10
USA.2593220,Connecticut,13.51,1949,10
USA.2593221,Delaware,16.59,1949,10
USA.2593222,District of Columbia,16.73,1949,10
USA.2593223,Florida,24.73,1949,10
USA.2593224,Georgia,21.02,1949,10
USA.2593225,Hawaii,20.12,1949,10
USA.2593226,Idaho,4.22,1949,10
USA.2593227,Illinois,14.54,1949,10
USA.2593228,Indiana,14.69,1949,10
USA.2593229,Iowa,12.77,1949,10
USA.2593230,Kansas,14.05,1949,10
USA.2593231,Kentucky,16.38,1949,10
USA.2593232,Louisiana,21.63,1949,10
USA.2593233,Maine,9.01,1949,10
USA.2593234,Maryland,16.29,1949,10
USA.2593235,Massachusetts,12.89,1949,10
USA.2593236,Michigan,11.33,1949,10
USA.2593237,Minnesota,8.51,1949,10
USA.2593238,Mississippi,20.38,1949,10
USA.2593239,Missouri,15.06,1949,10
USA.2593240,Montana,4.53,1949,10
USA.2593241,Nebraska,10.57,1949,10
USA.2593242,Nevada,8.4,1949,10
USA.2593243,New Hampshire,10.52,1949,10
USA.2593244,New Jersey,15.23,1949,10
USA.2593245,New Mexico,11.41,1949,10
USA.2593246,New York,11.86,1949,10
USA.2593247,North Carolina,18.09,1949,10
USA.2593248,North Dakota,6.16,1949,10
USA.2593249,Ohio,14.52,1949,10
USA.2593250,Oklahoma,16.49,1949,10
USA.2593251,Oregon,5.98,1949,10
USA.2593252,Pennsylvania,13.52,1949,10
USA.2593253,Rhode Island,13.81,1949,10
USA.2593254,South Carolina,19.88,1949,10
USA.2593255,South Dakota,8.56,1949,10
USA.2593256,Tennessee,17.35,1949,10
USA.2593257,Texas,18.97,1949,10
USA.2593258,Utah,7.12,1949,10
USA.2593259,Vermont,10.18,1949,10
USA.2593260,Virginia,16.15,1949,10
USA.2593261,Washington,6.45,1949,10
USA.2593262,West Virginia,14.96,1949,10
USA.2593263,Wisconsin,10.46,1949,10
USA.2593264,Wyoming,4.17,1949,10
USA,United States of America,5.12,1949,11
USA.2593214,Alabama,11.43,1949,11
USA.2593215,Alaska,-8.46,1949,11
USA.2593216,Arizona,12.08,1949,11
USA.2593217,Arkansas,11.22,1949,11
USA.2593218,California,11.96,1949,11
USA.2593219,Colorado,4.5,1949,11
USA.2593220,Connecticut,4.55,1949,11
USA.2593221,Delaware,8.26,1949,11
USA.2593222,District of Columbia,8.2,1949,11
USA.2593223,Florida,16.71,1949,11
USA.2593224,Georgia,11.7,1949,11
USA.2593225,Hawaii,18.69,1949,11
USA.2593226,Idaho,3.34,1949,11
USA.2593227,Illinois,6.21,1949,11
USA.2593228,Indiana,5.6,1949,11
USA.2593229,Iowa,5.1,1949,11
USA.2593230,Kansas,9.06,1949,11
USA.2593231,Kentucky,7.08,1949,11
USA.2593232,Louisiana,14.35,1949,11
USA.2593233,Maine,-1.39,1949,11
USA.2593234,Maryland,7.61,1949,11
USA.2593235,Massachusetts,3.97,1949,11
USA.2593236,Michigan,1.35,1949,11
USA.2593237,Minnesota,0.82,1949,11
USA.2593238,Mississippi,12.27,1949,11
USA.2593239,Missouri,8.38,1949,11
USA.2593240,Montana,4.87,1949,11
USA.2593241,Nebraska,6.77,1949,11
USA.2593242,Nevada,7.0,1949,11
USA.2593243,New Hampshire,0.58,1949,11
USA.2593244,New Jersey,6.31,1949,11
USA.2593245,New Mexico,8.52,1949,11
USA.2593246,New York,1.59,1949,11
USA.2593247,North Carolina,9.7,1949,11
USA.2593248,North Dakota,2.41,1949,11
USA.2593249,Ohio,5.26,1949,11
USA.2593250,Oklahoma,11.76,1949,11
USA.2593251,Oregon,5.6,1949,11
USA.2593252,Pennsylvania,4.16,1949,11
USA.2593253,Rhode Island,5.52,1949,11
USA.2593254,South Carolina,11.27,1949,11
USA.2593255,South Dakota,5.3,1949,11
USA.2593256,Tennessee,8.15,1949,11
USA.2593257,Texas,14.94,1949,11
USA.2593258,Utah,4.64,1949,11
USA.2593259,Vermont,-0.38,1949,11
USA.2593260,Virginia,7.92,1949,11
USA.2593261,Washington,5.46,1949,11
USA.2593262,West Virginia,5.71,1949,11
USA.2593263,Wisconsin,1.04,1949,11
USA.2593264,Wyoming,4.22,1949,11
USA,United States of America,-2.34,1949,12
USA.2593214,Alabama,9.92,1949,12
USA.2593215,Alaska,-20.24,1949,12
USA.2593216,Arizona,4.16,1949,12
USA.2593217,Arkansas,7.55,1949,12
USA.2593218,California,4.83,1949,12
USA.2593219,Colorado,-3.95,1949,12
USA.2593220,Connecticut,0.09,1949,12
USA.2593221,Delaware,4.51,1949,12
USA.2593222,District of Columbia,4.53,1949,12
USA.2593223,Florida,17.42,1949,12
USA.2593224,Georgia,10.24,1949,12
USA.2593225,Hawaii,18.77,1949,12
USA.2593226,Idaho,-4.48,1949,12
USA.2593227,Illinois,1.61,1949,12
USA.2593228,Indiana,1.98,1949,12
USA.2593229,Iowa,-3.11,1949,12
USA.2593230,Kansas,1.09,1949,12
USA.2593231,Kentucky,4.59,1949,12
USA.2593232,Louisiana,12.86,1949,12
USA.2593233,Maine,-4.61,1949,12
USA.2593234,Maryland,3.87,1949,12
USA.2593235,Massachusetts,-0.3,1949,12
USA.2593236,Michigan,-2.93,1949,12
USA.2593237,Minnesota,-10.06,1949,12
USA.2593238,Mississippi,10.5,1949,12
USA.2593239,Missouri,2.98,1949,12
USA.2593240,Montana,-8.6,1949,12
USA.2593241,Nebraska,-2.7,1949,12
USA.2593242,Nevada,-1.72,1949,12
USA.2593243,New Hampshire,-3.2,1949,12
USA.2593244,New Jersey,2.64,1949,12
USA.2593245,New Mexico,1.22,1949,12
USA.2593246,New York,-2.17,1949,12
USA.2593247,North Carolina,7.37,1949,12
USA.2593248,North Dakota,-13.21,1949,12
USA.2593249,Ohio,1.5,1949,12
USA.2593250,Oklahoma,5.34,1949,12
USA.2593251,Oregon,-0.4,1949,12
USA.2593252,Pennsylvania,0.37,1949,12
USA.2593253,Rhode Island,1.56,1949,12
USA.2593254,South Carolina,9.0,1949,12
USA.2593255,South Dakota,-7.38,1949,12
USA.2593256,Tennessee,6.09,1949,12
USA.2593257,Texas,10.08,1949,12
USA.2593258,Utah,-4.2,1949,12
USA.2593259,Vermont,-3.85,1949,12
USA.2593260,Virginia,4.7,1949,12
USA.2593261,Washington,-0.88,1949,12
USA.2593262,West Virginia,2.82,1949,12
USA.2593263,Wisconsin,-6.35,1949,12
USA.2593264,Wyoming,-5.84,1949,12
USA,United States of America,-3.36,1950,1
USA.2593214,Alabama,14.12,1950,1
USA.2593215,Alaska,-17.76,1950,1
USA.2593216,Arizona,3.94,1950,1
USA.2593217,Arkansas,8.92,1950,1
USA.2593218,California,3.06,1950,1
USA.2593219,Colorado,-5.36,1950,1
USA.2593220,Connecticut,1.16,1950,1
USA.2593221,Delaware,7.78,1950,1
USA.2593222,District of Columbia,8.0,1950,1
USA.2593223,Florida,19.83,1950,1
USA.2593224,Georgia,14.62,1950,1
USA.2593225,Hawaii,18.81,1950,1
USA.2593226,Idaho,-9.14,1950,1
USA.2593227,Illinois,0.42,1950,1
USA.2593228,Indiana,2.78,1950,1
USA.2593229,Iowa,-8.05,1950,1
USA.2593230,Kansas,-1.46,1950,1
USA.2593231,Kentucky,7.07,1950,1
USA.2593232,Louisiana,15.91,1950,1
USA.2593233,Maine,-7.41,1950,1
USA.2593234,Maryland,7.21,1950,1
USA.2593235,Massachusetts,0.22,1950,1
USA.2593236,Michigan,-4.89,1950,1
USA.2593237,Minnesota,-17.93,1950,1
USA.2593238,Mississippi,13.79,1950,1
USA.2593239,Missouri,1.41,1950,1
USA.2593240,Montana,-18.16,1950,1
USA.2593241,Nebraska,-8.04,1950,1
USA.2593242,Nevada,-3.34,1950,1
USA.2593243,New Hampshire,-3.68,1950,1
USA.2593244,New Jersey,4.72,1950,1
USA.2593245,New Mexico,2.87,1950,1
USA.2593246,New York,-1.09,1950,1
USA.2593247,North Carolina,11.22,1950,1
USA.2593248,North Dakota,-23.61,1950,1
USA.2593249,Ohio,3.54,1950,1
USA.2593250,Oklahoma,4.1,1950,1
USA.2593251,Oregon,-5.7,1950,1
USA.2593252,Pennsylvania,2.75,1950,1
USA.2593253,Rhode Island,2.13,1950,1
USA.2593254,South Carolina,13.45,1950,1
USA.2593255,South Dakota,-15.65,1950,1
USA.2593256,Tennessee,9.35,1950,1
USA.2593257,Texas,11.26,1950,1
USA.2593258,Utah,-5.78,1950,1
USA.2593259,Vermont,-4.03,1950,1
USA.2593260,Virginia,8.44,1950,1
USA.2593261,Washington,-10.26,1950,1
USA.2593262,West Virginia,6.4,1950,1
USA.2593263,Wisconsin,-10.78,1950,1
USA.2593264,Wyoming,-9.57,1950,1
USA,United States of America,-1.93,1950,2
USA.2593214,Alabama,12.3,1950,2
USA.2593215,Alaska,-23.53,1950,2
USA.2593216,Arizona,8.54,1950,2
USA.2593217,Arkansas,8.44,1950,2
USA.2593218,California,7.62,1950,2
USA.2593219,Colorado,-1.35,1950,2
USA.2593220,Connecticut,-3.52,1950,2
USA.2593221,Delaware,2.67,1950,2
USA.2593222,District of Columbia,2.96,1950,2
USA.2593223,Florida,17.73,1950,2
USA.2593224,Georgia,12.2,1950,2
USA.2593225,Hawaii,19.1,1950,2
USA.2593226,Idaho,-3.23,1950,2
USA.2593227,Illinois,-1.13,1950,2
USA.2593228,Indiana,-0.43,1950,2
USA.2593229,Iowa,-5.7,1950,2
USA.2593230,Kansas,2.86,1950,2
USA.2593231,Kentucky,4.1,1950,2
USA.2593232,Louisiana,14.54,1950,2
USA.2593233,Maine,-11.11,1950,2
USA.2593234,Maryland,2.21,1950,2
USA.2593235,Massachusetts,-4.59,1950,2
USA.2593236,Michigan,-6.51,1950,2
USA.2593237,Minnesota,-11.48,1950,2
USA.2593238,Mississippi,12.14,1950,2
USA.2593239,Missouri,2.12,1950,2
USA.2593240,Montana,-4.26,1950,2
USA.2593241,Nebraska,-1.83,1950,2
USA.2593242,Nevada,2.32,1950,2
USA.2593243,New Hampshire,-8.15,1950,2
USA.2593244,New Jersey,-0.4,1950,2
USA.2593245,New Mexico,5.49,1950,2
USA.2593246,New York,-6.4,1950,2
USA.2593247,North Carolina,8.15,1950,2
USA.2593248,North Dakota,-13.19,1950,2
USA.2593249,Ohio,-0.37,1950,2
USA.2593250,Oklahoma,7.56,1950,2
USA.2593251,Oregon,0.22,1950,2
USA.2593252,Pennsylvania,-2.09,1950,2
USA.2593253,Rhode Island,-2.79,1950,2
USA.2593254,South Carolina,10.98,1950,2
USA.2593255,South Dakota,-6.81,1950,2
USA.2593256,Tennessee,6.82,1950,2
USA.2593257,Texas,12.39,1950,2
USA.2593258,Utah,-0.98,1950,2
USA.2593259,Vermont,-8.9,1950,2
USA.2593260,Virginia,4.2,1950,2
USA.2593261,Washington,-1.09,1950,2
USA.2593262,West Virginia,2.16,1950,2
USA.2593263,Wisconsin,-8.79,1950,2
USA.2593264,Wyoming,-2.92,1950,2
USA,United States of America,1.59,1950,3
USA.2593214,Alabama,11.58,1950,3
USA.2593215,Alaska,-11.12,1950,3
USA.2593216,Arizona,10.39,1950,3
USA.2593217,Arkansas,9.82,1950,3
USA.2593218,California,8.71,1950,3
USA.2593219,Colorado,-0.26,1950,3
USA.2593220,Connecticut,-0.62,1950,3
USA.2593221,Delaware,4.96,1950,3
USA.2593222,District of Columbia,5.2,1950,3
USA.2593223,Florida,17.95,1950,3
USA.2593224,Georgia,11.9,1950,3
USA.2593225,Hawaii,18.65,1950,3
USA.2593226,Idaho,-0.68,1950,3
USA.2593227,Illinois,2.46,1950,3
USA.2593228,Indiana,2.42,1950,3
USA.2593229,Iowa,-1.15,1950,3
USA.2593230,Kansas,4.7,1950,3
USA.2593231,Kentucky,5.87,1950,3
USA.2593232,Louisiana,14.0,1950,3
USA.2593233,Maine,-5.64,1950,3
USA.2593234,Maryland,4.34,1950,3
USA.2593235,Massachusetts,-1.45,1950,3
USA.2593236,Michigan,-3.97,1950,3
USA.2593237,Minnesota,-6.89,1950,3
USA.2593238,Mississippi,11.94,1950,3
USA.2593239,Missouri,4.63,1950,3
USA.2593240,Montana,-3.81,1950,3
USA.2593241,Nebraska,-0.04,1950,3
USA.2593242,Nevada,3.48,1950,3
USA.2593243,New Hampshire,-4.52,1950,3
USA.2593244,New Jersey,2.2,1950,3
USA.2593245,New Mexico,6.85,1950,3
USA.2593246,New York,-3.95,1950,3
USA.2593247,North Carolina,8.77,1950,3
USA.2593248,North Dakota,-7.55,1950,3
USA.2593249,Ohio,1.64,1950,3
USA.2593250,Oklahoma,9.17,1950,3
USA.2593251,Oregon,2.23,1950,3
USA.2593252,Pennsylvania,-0.21,1950,3
USA.2593253,Rhode Island,0.01,1950,3
USA.2593254,South Carolina,10.95,1950,3
USA.2593255,South Dakota,-4.51,1950,3
USA.2593256,Tennessee,7.72,1950,3
USA.2593257,Texas,13.71,1950,3
USA.2593258,Utah,2.29,1950,3
USA.2593259,Vermont,-5.44,1950,3
USA.2593260,Virginia,5.79,1950,3
USA.2593261,Washington,2.1,1950,3
USA.2593262,West Virginia,3.43,1950,3
USA.2593263,Wisconsin,-5.02,1950,3
USA.2593264,Wyoming,-2.39,1950,3
USA,United States of America,6.93,1950,4
USA.2593214,Alabama,15.33,1950,4
USA.2593215,Alaska,-6.1,1950,4
