code,state,value,year,month
USA.2593252,Pennsylvania,89.2,1935,9
USA.2593253,Rhode Island,115.37,1935,9
USA.2593254,South Carolina,161.94,1935,9
USA.2593255,South Dakota,11.87,1935,9
USA.2593256,Tennessee,46.72,1935,9
USA.2593257,Texas,125.17,1935,9
USA.2593258,Utah,11.71,1935,9
USA.2593259,Vermont,110.21,1935,9
USA.2593260,Virginia,138.64,1935,9
USA.2593261,Washington,33.93,1935,9
USA.2593262,West Virginia,90.02,1935,9
USA.2593263,Wisconsin,60.74,1935,9
USA.2593264,Wyoming,16.09,1935,9
USA,United States of America,43.92,1935,10
USA.2593214,Alabama,47.64,1935,10
USA.2593215,Alaska,61.44,1935,10
USA.2593216,Arizona,2.15,1935,10
USA.2593217,Arkansas,118.86,1935,10
USA.2593218,California,30.8,1935,10
USA.2593219,Colorado,18.41,1935,10
USA.2593220,Connecticut,34.83,1935,10
USA.2593221,Delaware,76.08,1935,10
USA.2593222,District of Columbia,55.25,1935,10
USA.2593223,Florida,66.18,1935,10
USA.2593224,Georgia,22.75,1935,10
USA.2593225,Hawaii,186.96,1935,10
USA.2593226,Idaho,26.71,1935,10
USA.2593227,Illinois,53.38,1935,10
USA.2593228,Indiana,48.05,1935,10
USA.2593229,Iowa,65.21,1935,10
USA.2593230,Kansas,57.7,1935,10
USA.2593231,Kentucky,61.04,1935,10
USA.2593232,Louisiana,36.45,1935,10
USA.2593233,Maine,32.81,1935,10
USA.2593234,Maryland,65.59,1935,10
USA.2593235,Massachusetts,23.69,1935,10
USA.2593236,Michigan,44.66,1935,10
USA.2593237,Minnesota,47.05,1935,10
USA.2593238,Mississippi,67.17,1935,10
USA.2593239,Missouri,92.25,1935,10
USA.2593240,Montana,21.86,1935,10
USA.2593241,Nebraska,18.25,1935,10
USA.2593242,Nevada,9.31,1935,10
USA.2593243,New Hampshire,26.99,1935,10
USA.2593244,New Jersey,110.87,1935,10
USA.2593245,New Mexico,11.62,1935,10
USA.2593246,New York,72.43,1935,10
USA.2593247,North Carolina,33.44,1935,10
USA.2593248,North Dakota,4.21,1935,10
USA.2593249,Ohio,49.54,1935,10
USA.2593250,Oklahoma,75.55,1935,10
USA.2593251,Oregon,57.91,1935,10
USA.2593252,Pennsylvania,69.33,1935,10
USA.2593253,Rhode Island,27.84,1935,10
USA.2593254,South Carolina,23.77,1935,10
USA.2593255,South Dakota,5.3,1935,10
USA.2593256,Tennessee,80.26,1935,10
USA.2593257,Texas,52.03,1935,10
USA.2593258,Utah,5.67,1935,10
USA.2593259,Vermont,39.75,1935,10
USA.2593260,Virginia,49.18,1935,10
USA.2593261,Washington,70.77,1935,10
USA.2593262,West Virginia,71.28,1935,10
USA.2593263,Wisconsin,64.26,1935,10
USA.2593264,Wyoming,11.77,1935,10
USA,United States of America,50.91,1935,11
USA.2593214,Alabama,77.04,1935,11
USA.2593215,Alaska,59.14,1935,11
USA.2593216,Arizona,20.88,1935,11
USA.2593217,Arkansas,93.5,1935,11
USA.2593218,California,25.05,1935,11
USA.2593219,Colorado,12.26,1935,11
USA.2593220,Connecticut,113.9,1935,11
USA.2593221,Delaware,129.61,1935,11
USA.2593222,District of Columbia,108.08,1935,11
USA.2593223,Florida,24.73,1935,11
USA.2593224,Georgia,74.24,1935,11
USA.2593225,Hawaii,212.33,1935,11
USA.2593226,Idaho,23.32,1935,11
USA.2593227,Illinois,115.48,1935,11
USA.2593228,Indiana,92.64,1935,11
USA.2593229,Iowa,65.51,1935,11
USA.2593230,Kansas,51.73,1935,11
USA.2593231,Kentucky,96.68,1935,11
USA.2593232,Louisiana,91.87,1935,11
USA.2593233,Maine,117.65,1935,11
USA.2593234,Maryland,112.27,1935,11
USA.2593235,Massachusetts,126.51,1935,11
USA.2593236,Michigan,79.84,1935,11
USA.2593237,Minnesota,28.61,1935,11
USA.2593238,Mississippi,86.25,1935,11
USA.2593239,Missouri,110.1,1935,11
USA.2593240,Montana,16.65,1935,11
USA.2593241,Nebraska,23.29,1935,11
USA.2593242,Nevada,14.87,1935,11
USA.2593243,New Hampshire,119.94,1935,11
USA.2593244,New Jersey,133.44,1935,11
USA.2593245,New Mexico,25.17,1935,11
USA.2593246,New York,81.5,1935,11
USA.2593247,North Carolina,93.57,1935,11
USA.2593248,North Dakota,22.37,1935,11
USA.2593249,Ohio,68.9,1935,11
USA.2593250,Oklahoma,66.32,1935,11
USA.2593251,Oregon,38.88,1935,11
USA.2593252,Pennsylvania,93.38,1935,11
USA.2593253,Rhode Island,137.4,1935,11
USA.2593254,South Carolina,68.73,1935,11
USA.2593255,South Dakota,12.67,1935,11
USA.2593256,Tennessee,104.82,1935,11
USA.2593257,Texas,39.17,1935,11
USA.2593258,Utah,12.65,1935,11
USA.2593259,Vermont,103.64,1935,11
USA.2593260,Virginia,102.38,1935,11
USA.2593261,Washington,60.95,1935,11
USA.2593262,West Virginia,80.01,1935,11
USA.2593263,Wisconsin,51.66,1935,11
USA.2593264,Wyoming,15.25,1935,11
USA,United States of America,42.58,1935,12
USA.2593214,Alabama,102.66,1935,12
USA.2593215,Alaska,36.61,1935,12
USA.2593216,Arizona,19.9,1935,12
USA.2593217,Arkansas,66.29,1935,12
USA.2593218,California,70.98,1935,12
USA.2593219,Colorado,11.14,1935,12
USA.2593220,Connecticut,30.43,1935,12
USA.2593221,Delaware,66.99,1935,12
USA.2593222,District of Columbia,54.3,1935,12
USA.2593223,Florida,61.85,1935,12
USA.2593224,Georgia,69.89,1935,12
USA.2593225,Hawaii,80.24,1935,12
USA.2593226,Idaho,31.99,1935,12
USA.2593227,Illinois,29.54,1935,12
USA.2593228,Indiana,39.24,1935,12
USA.2593229,Iowa,23.77,1935,12
USA.2593230,Kansas,8.06,1935,12
USA.2593231,Kentucky,63.56,1935,12
USA.2593232,Louisiana,139.21,1935,12
USA.2593233,Maine,50.24,1935,12
USA.2593234,Maryland,62.09,1935,12
USA.2593235,Massachusetts,30.11,1935,12
USA.2593236,Michigan,33.32,1935,12
USA.2593237,Minnesota,21.51,1935,12
USA.2593238,Mississippi,96.39,1935,12
USA.2593239,Missouri,27.29,1935,12
USA.2593240,Montana,9.46,1935,12
USA.2593241,Nebraska,7.81,1935,12
USA.2593242,Nevada,25.61,1935,12
USA.2593243,New Hampshire,33.12,1935,12
USA.2593244,New Jersey,52.16,1935,12
USA.2593245,New Mexico,16.59,1935,12
USA.2593246,New York,50.54,1935,12
USA.2593247,North Carolina,74.58,1935,12
USA.2593248,North Dakota,15.74,1935,12
USA.2593249,Ohio,62.94,1935,12
USA.2593250,Oklahoma,51.28,1935,12
USA.2593251,Oregon,84.51,1935,12
USA.2593252,Pennsylvania,67.37,1935,12
USA.2593253,Rhode Island,31.87,1935,12
USA.2593254,South Carolina,69.45,1935,12
USA.2593255,South Dakota,13.83,1935,12
USA.2593256,Tennessee,54.17,1935,12
USA.2593257,Texas,61.4,1935,12
USA.2593258,Utah,22.49,1935,12
USA.2593259,Vermont,34.1,1935,12
USA.2593260,Virginia,62.18,1935,12
USA.2593261,Washington,103.76,1935,12
USA.2593262,West Virginia,90.69,1935,12
USA.2593263,Wisconsin,24.09,1935,12
USA.2593264,Wyoming,10.32,1935,12
USA,United States of America,64.3,1936,1
USA.2593214,Alabama,249.71,1936,1
USA.2593215,Alaska,30.74,1936,1
USA.2593216,Arizona,18.88,1936,1
USA.2593217,Arkansas,39.02,1936,1
USA.2593218,California,124.23,1936,1
USA.2593219,Colorado,22.65,1936,1
USA.2593220,Connecticut,173.7,1936,1
USA.2593221,Delaware,169.23,1936,1
USA.2593222,District of Columbia,137.03,1936,1
USA.2593223,Florida,117.88,1936,1
USA.2593224,Georgia,212.2,1936,1
USA.2593225,Hawaii,126.28,1936,1
USA.2593226,Idaho,103.57,1936,1
USA.2593227,Illinois,39.04,1936,1
USA.2593228,Indiana,40.81,1936,1
USA.2593229,Iowa,42.59,1936,1
USA.2593230,Kansas,17.45,1936,1
USA.2593231,Kentucky,93.17,1936,1
USA.2593232,Louisiana,118.45,1936,1
USA.2593233,Maine,175.85,1936,1
USA.2593234,Maryland,150.39,1936,1
USA.2593235,Massachusetts,177.94,1936,1
USA.2593236,Michigan,48.63,1936,1
USA.2593237,Minnesota,22.18,1936,1
USA.2593238,Mississippi,148.32,1936,1
USA.2593239,Missouri,27.7,1936,1
USA.2593240,Montana,27.2,1936,1
USA.2593241,Nebraska,22.39,1936,1
USA.2593242,Nevada,34.32,1936,1
USA.2593243,New Hampshire,164.9,1936,1
USA.2593244,New Jersey,162.67,1936,1
USA.2593245,New Mexico,24.58,1936,1
USA.2593246,New York,93.25,1936,1
USA.2593247,North Carolina,178.52,1936,1
USA.2593248,North Dakota,16.62,1936,1
USA.2593249,Ohio,50.3,1936,1
USA.2593250,Oklahoma,12.81,1936,1
USA.2593251,Oregon,193.56,1936,1
USA.2593252,Pennsylvania,101.36,1936,1
USA.2593253,Rhode Island,185.76,1936,1
USA.2593254,South Carolina,169.68,1936,1
USA.2593255,South Dakota,16.77,1936,1
USA.2593256,Tennessee,130.42,1936,1
USA.2593257,Texas,19.09,1936,1
USA.2593258,Utah,29.7,1936,1
USA.2593259,Vermont,129.07,1936,1
USA.2593260,Virginia,163.62,1936,1
USA.2593261,Washington,204.53,1936,1
USA.2593262,West Virginia,123.1,1936,1
USA.2593263,Wisconsin,32.59,1936,1
USA.2593264,Wyoming,26.53,1936,1
USA,United States of America,58.04,1936,2
USA.2593214,Alabama,172.19,1936,2
USA.2593215,Alaska,32.88,1936,2
USA.2593216,Arizona,38.15,1936,2
USA.2593217,Arkansas,45.25,1936,2
USA.2593218,California,196.12,1936,2
USA.2593219,Colorado,33.33,1936,2
USA.2593220,Connecticut,81.23,1936,2
USA.2593221,Delaware,114.11,1936,2
USA.2593222,District of Columbia,95.79,1936,2
USA.2593223,Florida,159.82,1936,2
USA.2593224,Georgia,163.28,1936,2
USA.2593225,Hawaii,149.97,1936,2
USA.2593226,Idaho,71.17,1936,2
USA.2593227,Illinois,47.64,1936,2
USA.2593228,Indiana,66.47,1936,2
USA.2593229,Iowa,36.76,1936,2
USA.2593230,Kansas,6.23,1936,2
USA.2593231,Kentucky,61.01,1936,2
USA.2593232,Louisiana,98.09,1936,2
USA.2593233,Maine,76.08,1936,2
USA.2593234,Maryland,100.69,1936,2
USA.2593235,Massachusetts,79.26,1936,2
USA.2593236,Michigan,49.33,1936,2
USA.2593237,Minnesota,35.87,1936,2
USA.2593238,Mississippi,114.82,1936,2
USA.2593239,Missouri,34.88,1936,2
USA.2593240,Montana,36.07,1936,2
USA.2593241,Nebraska,22.75,1936,2
USA.2593242,Nevada,58.52,1936,2
USA.2593243,New Hampshire,69.82,1936,2
USA.2593244,New Jersey,84.42,1936,2
USA.2593245,New Mexico,16.11,1936,2
USA.2593246,New York,55.95,1936,2
USA.2593247,North Carolina,120.32,1936,2
USA.2593248,North Dakota,20.13,1936,2
USA.2593249,Ohio,69.33,1936,2
USA.2593250,Oklahoma,10.64,1936,2
USA.2593251,Oregon,92.54,1936,2
USA.2593252,Pennsylvania,59.51,1936,2
USA.2593253,Rhode Island,84.34,1936,2
USA.2593254,South Carolina,122.65,1936,2
USA.2593255,South Dakota,22.27,1936,2
USA.2593256,Tennessee,82.17,1936,2
USA.2593257,Texas,13.61,1936,2
USA.2593258,Utah,58.69,1936,2
USA.2593259,Vermont,57.31,1936,2
USA.2593260,Virginia,97.74,1936,2
USA.2593261,Washington,128.94,1936,2
USA.2593262,West Virginia,81.64,1936,2
USA.2593263,Wisconsin,35.36,1936,2
USA.2593264,Wyoming,35.68,1936,2
USA,United States of America,49.07,1936,3
USA.2593214,Alabama,92.43,1936,3
USA.2593215,Alaska,38.59,1936,3
USA.2593216,Arizona,22.18,1936,3
USA.2593217,Arkansas,58.88,1936,3
USA.2593218,California,37.29,1936,3
USA.2593219,Colorado,21.81,1936,3
USA.2593220,Connecticut,195.66,1936,3
USA.2593221,Delaware,144.23,1936,3
USA.2593222,District of Columbia,121.0,1936,3
USA.2593223,Florida,85.55,1936,3
USA.2593224,Georgia,97.77,1936,3
USA.2593225,Hawaii,229.15,1936,3
USA.2593226,Idaho,34.28,1936,3
USA.2593227,Illinois,43.05,1936,3
USA.2593228,Indiana,68.68,1936,3
USA.2593229,Iowa,26.93,1936,3
USA.2593230,Kansas,3.61,1936,3
USA.2593231,Kentucky,123.15,1936,3
USA.2593232,Louisiana,48.06,1936,3
USA.2593233,Maine,162.68,1936,3
USA.2593234,Maryland,146.48,1936,3
USA.2593235,Massachusetts,200.68,1936,3
USA.2593236,Michigan,32.64,1936,3
USA.2593237,Minnesota,35.84,1936,3
USA.2593238,Mississippi,73.87,1936,3
USA.2593239,Missouri,28.87,1936,3
USA.2593240,Montana,19.26,1936,3
USA.2593241,Nebraska,14.25,1936,3
USA.2593242,Nevada,16.35,1936,3
USA.2593243,New Hampshire,178.87,1936,3
USA.2593244,New Jersey,141.15,1936,3
USA.2593245,New Mexico,8.24,1936,3
USA.2593246,New York,145.98,1936,3
USA.2593247,North Carolina,145.33,1936,3
USA.2593248,North Dakota,21.1,1936,3
USA.2593249,Ohio,101.57,1936,3
USA.2593250,Oklahoma,15.02,1936,3
USA.2593251,Oregon,45.76,1936,3
USA.2593252,Pennsylvania,171.52,1936,3
USA.2593253,Rhode Island,200.04,1936,3
USA.2593254,South Carolina,132.98,1936,3
USA.2593255,South Dakota,18.12,1936,3
USA.2593256,Tennessee,165.36,1936,3
USA.2593257,Texas,25.2,1936,3
USA.2593258,Utah,28.8,1936,3
USA.2593259,Vermont,157.11,1936,3
USA.2593260,Virginia,143.21,1936,3
USA.2593261,Washington,81.39,1936,3
USA.2593262,West Virginia,160.63,1936,3
USA.2593263,Wisconsin,42.94,1936,3
USA.2593264,Wyoming,27.81,1936,3
USA,United States of America,45.77,1936,4
USA.2593214,Alabama,155.48,1936,4
USA.2593215,Alaska,20.85,1936,4
USA.2593216,Arizona,3.86,1936,4
USA.2593217,Arkansas,72.12,1936,4
USA.2593218,California,38.69,1936,4
USA.2593219,Colorado,19.8,1936,4
USA.2593220,Connecticut,92.64,1936,4
USA.2593221,Delaware,75.78,1936,4
USA.2593222,District of Columbia,56.54,1936,4
USA.2593223,Florida,67.9,1936,4
USA.2593224,Georgia,180.37,1936,4
USA.2593225,Hawaii,187.96,1936,4
USA.2593226,Idaho,27.61,1936,4
USA.2593227,Illinois,62.68,1936,4
USA.2593228,Indiana,81.69,1936,4
USA.2593229,Iowa,29.38,1936,4
USA.2593230,Kansas,31.12,1936,4
USA.2593231,Kentucky,109.99,1936,4
USA.2593232,Louisiana,109.45,1936,4
USA.2593233,Maine,106.09,1936,4
USA.2593234,Maryland,69.35,1936,4
USA.2593235,Massachusetts,94.79,1936,4
USA.2593236,Michigan,48.72,1936,4
USA.2593237,Minnesota,31.99,1936,4
USA.2593238,Mississippi,121.25,1936,4
USA.2593239,Missouri,62.2,1936,4
USA.2593240,Montana,22.17,1936,4
USA.2593241,Nebraska,41.38,1936,4
USA.2593242,Nevada,9.66,1936,4
USA.2593243,New Hampshire,108.27,1936,4
USA.2593244,New Jersey,80.31,1936,4
USA.2593245,New Mexico,7.62,1936,4
USA.2593246,New York,90.25,1936,4
USA.2593247,North Carolina,144.71,1936,4
USA.2593248,North Dakota,10.82,1936,4
USA.2593249,Ohio,78.41,1936,4
USA.2593250,Oklahoma,24.15,1936,4
USA.2593251,Oregon,41.83,1936,4
USA.2593252,Pennsylvania,80.76,1936,4
USA.2593253,Rhode Island,85.3,1936,4
USA.2593254,South Carolina,186.3,1936,4
USA.2593255,South Dakota,30.98,1936,4
USA.2593256,Tennessee,114.25,1936,4
USA.2593257,Texas,36.53,1936,4
USA.2593258,Utah,11.77,1936,4
USA.2593259,Vermont,114.62,1936,4
USA.2593260,Virginia,90.14,1936,4
USA.2593261,Washington,34.2,1936,4
USA.2593262,West Virginia,93.88,1936,4
USA.2593263,Wisconsin,32.09,1936,4
USA.2593264,Wyoming,25.96,1936,4
USA,United States of America,51.52,1936,5
USA.2593214,Alabama,47.04,1936,5
USA.2593215,Alaska,24.67,1936,5
USA.2593216,Arizona,3.7,1936,5
USA.2593217,Arkansas,60.89,1936,5
USA.2593218,California,19.43,1936,5
USA.2593219,Colorado,45.05,1936,5
USA.2593220,Connecticut,65.54,1936,5
USA.2593221,Delaware,41.8,1936,5
USA.2593222,District of Columbia,70.38,1936,5
USA.2593223,Florida,105.67,1936,5
USA.2593224,Georgia,32.93,1936,5
USA.2593225,Hawaii,184.03,1936,5
USA.2593226,Idaho,24.72,1936,5
USA.2593227,Illinois,46.4,1936,5
USA.2593228,Indiana,51.94,1936,5
USA.2593229,Iowa,71.38,1936,5
USA.2593230,Kansas,123.25,1936,5
USA.2593231,Kentucky,37.03,1936,5
USA.2593232,Louisiana,132.76,1936,5
USA.2593233,Maine,96.9,1936,5
USA.2593234,Maryland,57.28,1936,5
USA.2593235,Massachusetts,55.79,1936,5
USA.2593236,Michigan,55.25,1936,5
USA.2593237,Minnesota,67.23,1936,5
USA.2593238,Mississippi,69.58,1936,5
USA.2593239,Missouri,66.13,1936,5
USA.2593240,Montana,23.78,1936,5
USA.2593241,Nebraska,79.29,1936,5
USA.2593242,Nevada,10.74,1936,5
USA.2593243,New Hampshire,67.54,1936,5
USA.2593244,New Jersey,63.55,1936,5
USA.2593245,New Mexico,37.37,1936,5
USA.2593246,New York,68.59,1936,5
USA.2593247,North Carolina,20.6,1936,5
USA.2593248,North Dakota,18.91,1936,5
USA.2593249,Ohio,46.52,1936,5
USA.2593250,Oklahoma,126.23,1936,5
USA.2593251,Oregon,55.0,1936,5
USA.2593252,Pennsylvania,58.36,1936,5
USA.2593253,Rhode Island,53.47,1936,5
USA.2593254,South Carolina,16.66,1936,5
USA.2593255,South Dakota,39.51,1936,5
USA.2593256,Tennessee,34.36,1936,5
USA.2593257,Texas,141.59,1936,5
USA.2593258,Utah,11.43,1936,5
USA.2593259,Vermont,82.43,1936,5
USA.2593260,Virginia,33.82,1936,5
USA.2593261,Washington,70.38,1936,5
USA.2593262,West Virginia,50.74,1936,5
USA.2593263,Wisconsin,71.69,1936,5
USA.2593264,Wyoming,14.87,1936,5
USA,United States of America,44.89,1936,6
USA.2593214,Alabama,46.16,1936,6
USA.2593215,Alaska,28.95,1936,6
USA.2593216,Arizona,7.16,1936,6
USA.2593217,Arkansas,34.33,1936,6
USA.2593218,California,23.06,1936,6
USA.2593219,Colorado,32.43,1936,6
USA.2593220,Connecticut,99.66,1936,6
USA.2593221,Delaware,97.65,1936,6
USA.2593222,District of Columbia,55.38,1936,6
USA.2593223,Florida,230.94,1936,6
USA.2593224,Georgia,80.98,1936,6
USA.2593225,Hawaii,127.62,1936,6
USA.2593226,Idaho,58.97,1936,6
USA.2593227,Illinois,43.24,1936,6
USA.2593228,Indiana,34.21,1936,6
USA.2593229,Iowa,69.31,1936,6
USA.2593230,Kansas,39.72,1936,6
USA.2593231,Kentucky,26.52,1936,6
USA.2593232,Louisiana,15.97,1936,6
USA.2593233,Maine,78.99,1936,6
USA.2593234,Maryland,75.96,1936,6
USA.2593235,Massachusetts,72.57,1936,6
USA.2593236,Michigan,49.51,1936,6
USA.2593237,Minnesota,48.03,1936,6
USA.2593238,Mississippi,32.54,1936,6
USA.2593239,Missouri,37.92,1936,6
USA.2593240,Montana,48.43,1936,6
USA.2593241,Nebraska,49.93,1936,6
USA.2593242,Nevada,24.31,1936,6
USA.2593243,New Hampshire,58.62,1936,6
USA.2593244,New Jersey,117.09,1936,6
USA.2593245,New Mexico,19.93,1936,6
USA.2593246,New York,56.96,1936,6
USA.2593247,North Carolina,126.51,1936,6
USA.2593248,North Dakota,36.32,1936,6
USA.2593249,Ohio,49.42,1936,6
USA.2593250,Oklahoma,39.28,1936,6
USA.2593251,Oregon,52.68,1936,6
USA.2593252,Pennsylvania,91.71,1936,6
USA.2593253,Rhode Island,85.01,1936,6
USA.2593254,South Carolina,93.21,1936,6
USA.2593255,South Dakota,36.5,1936,6
USA.2593256,Tennessee,31.54,1936,6
USA.2593257,Texas,31.38,1936,6
USA.2593258,Utah,28.93,1936,6
USA.2593259,Vermont,54.66,1936,6
USA.2593260,Virginia,84.13,1936,6
USA.2593261,Washington,93.84,1936,6
USA.2593262,West Virginia,64.33,1936,6
USA.2593263,Wisconsin,59.7,1936,6
USA.2593264,Wyoming,42.8,1936,6
USA,United States of America,59.38,1936,7
USA.2593214,Alabama,174.51,1936,7
USA.2593215,Alaska,67.87,1936,7
USA.2593216,Arizona,57.22,1936,7
USA.2593217,Arkansas,120.96,1936,7
USA.2593218,California,9.81,1936,7
USA.2593219,Colorado,56.55,1936,7
USA.2593220,Connecticut,53.86,1936,7
USA.2593221,Delaware,98.98,1936,7
USA.2593222,District of Columbia,100.96,1936,7
USA.2593223,Florida,161.02,1936,7
USA.2593224,Georgia,125.33,1936,7
USA.2593225,Hawaii,203.74,1936,7
USA.2593226,Idaho,19.99,1936,7
USA.2593227,Illinois,29.13,1936,7
USA.2593228,Indiana,40.88,1936,7
USA.2593229,Iowa,14.92,1936,7
USA.2593230,Kansas,26.53,1936,7
USA.2593231,Kentucky,105.11,1936,7
USA.2593232,Louisiana,173.34,1936,7
USA.2593233,Maine,73.98,1936,7
USA.2593234,Maryland,106.01,1936,7
USA.2593235,Massachusetts,60.2,1936,7
USA.2593236,Michigan,33.3,1936,7
USA.2593237,Minnesota,21.02,1936,7
USA.2593238,Mississippi,157.34,1936,7
USA.2593239,Missouri,39.23,1936,7
USA.2593240,Montana,19.66,1936,7
USA.2593241,Nebraska,17.89,1936,7
USA.2593242,Nevada,27.39,1936,7
USA.2593243,New Hampshire,82.99,1936,7
USA.2593244,New Jersey,71.69,1936,7
USA.2593245,New Mexico,49.65,1936,7
USA.2593246,New York,52.06,1936,7
USA.2593247,North Carolina,193.84,1936,7
USA.2593248,North Dakota,16.94,1936,7
USA.2593249,Ohio,80.99,1936,7
USA.2593250,Oklahoma,24.01,1936,7
USA.2593251,Oregon,12.35,1936,7
USA.2593252,Pennsylvania,74.96,1936,7
USA.2593253,Rhode Island,47.39,1936,7
USA.2593254,South Carolina,130.97,1936,7
USA.2593255,South Dakota,12.87,1936,7
USA.2593256,Tennessee,162.92,1936,7
USA.2593257,Texas,71.4,1936,7
USA.2593258,Utah,55.41,1936,7
USA.2593259,Vermont,92.34,1936,7
USA.2593260,Virginia,106.35,1936,7
USA.2593261,Washington,23.74,1936,7
USA.2593262,West Virginia,127.63,1936,7
USA.2593263,Wisconsin,27.65,1936,7
USA.2593264,Wyoming,37.67,1936,7
USA,United States of America,58.53,1936,8
USA.2593214,Alabama,126.33,1936,8
USA.2593215,Alaska,74.26,1936,8
USA.2593216,Arizona,59.04,1936,8
USA.2593217,Arkansas,13.46,1936,8
USA.2593218,California,5.72,1936,8
USA.2593219,Colorado,66.79,1936,8
USA.2593220,Connecticut,109.1,1936,8
USA.2593221,Delaware,130.06,1936,8
USA.2593222,District of Columbia,98.71,1936,8
USA.2593223,Florida,158.17,1936,8
USA.2593224,Georgia,163.3,1936,8
USA.2593225,Hawaii,270.78,1936,8
USA.2593226,Idaho,20.74,1936,8
USA.2593227,Illinois,63.75,1936,8
USA.2593228,Indiana,75.55,1936,8
USA.2593229,Iowa,94.2,1936,8
USA.2593230,Kansas,25.43,1936,8
USA.2593231,Kentucky,57.33,1936,8
USA.2593232,Louisiana,91.12,1936,8
USA.2593233,Maine,79.78,1936,8
USA.2593234,Maryland,109.69,1936,8
USA.2593235,Massachusetts,132.48,1936,8
USA.2593236,Michigan,86.59,1936,8
USA.2593237,Minnesota,80.63,1936,8
USA.2593238,Mississippi,70.64,1936,8
USA.2593239,Missouri,26.64,1936,8
USA.2593240,Montana,27.52,1936,8
USA.2593241,Nebraska,42.07,1936,8
USA.2593242,Nevada,14.54,1936,8
USA.2593243,New Hampshire,103.26,1936,8
USA.2593244,New Jersey,104.14,1936,8
USA.2593245,New Mexico,52.96,1936,8
USA.2593246,New York,109.09,1936,8
USA.2593247,North Carolina,115.87,1936,8
USA.2593248,North Dakota,29.57,1936,8
USA.2593249,Ohio,90.61,1936,8
USA.2593250,Oklahoma,6.39,1936,8
USA.2593251,Oregon,4.01,1936,8
USA.2593252,Pennsylvania,124.79,1936,8
USA.2593253,Rhode Island,121.06,1936,8
USA.2593254,South Carolina,131.49,1936,8
USA.2593255,South Dakota,42.67,1936,8
USA.2593256,Tennessee,57.05,1936,8
USA.2593257,Texas,31.04,1936,8
USA.2593258,Utah,44.71,1936,8
USA.2593259,Vermont,113.0,1936,8
USA.2593260,Virginia,91.31,1936,8
USA.2593261,Washington,13.84,1936,8
USA.2593262,West Virginia,92.37,1936,8
USA.2593263,Wisconsin,127.59,1936,8
USA.2593264,Wyoming,31.07,1936,8
USA,United States of America,69.18,1936,9
USA.2593214,Alabama,65.56,1936,9
USA.2593215,Alaska,56.49,1936,9
USA.2593216,Arizona,29.87,1936,9
USA.2593217,Arkansas,99.43,1936,9
USA.2593218,California,4.44,1936,9
USA.2593219,Colorado,34.78,1936,9
USA.2593220,Connecticut,114.64,1936,9
USA.2593221,Delaware,107.36,1936,9
USA.2593222,District of Columbia,52.57,1936,9
USA.2593223,Florida,111.47,1936,9
USA.2593224,Georgia,96.13,1936,9
USA.2593225,Hawaii,182.5,1936,9
USA.2593226,Idaho,14.02,1936,9
USA.2593227,Illinois,168.54,1936,9
USA.2593228,Indiana,124.72,1936,9
USA.2593229,Iowa,162.06,1936,9
USA.2593230,Kansas,110.65,1936,9
USA.2593231,Kentucky,87.02,1936,9
USA.2593232,Louisiana,57.64,1936,9
USA.2593233,Maine,87.47,1936,9
USA.2593234,Maryland,66.81,1936,9
USA.2593235,Massachusetts,105.13,1936,9
USA.2593236,Michigan,114.02,1936,9
USA.2593237,Minnesota,53.6,1936,9
USA.2593238,Mississippi,49.78,1936,9
USA.2593239,Missouri,212.01,1936,9
USA.2593240,Montana,21.16,1936,9
USA.2593241,Nebraska,39.2,1936,9
USA.2593242,Nevada,9.5,1936,9
USA.2593243,New Hampshire,69.83,1936,9
USA.2593244,New Jersey,108.13,1936,9
USA.2593245,New Mexico,67.77,1936,9
USA.2593246,New York,77.11,1936,9
USA.2593247,North Carolina,127.37,1936,9
USA.2593248,North Dakota,27.6,1936,9
USA.2593249,Ohio,82.58,1936,9
USA.2593250,Oklahoma,178.96,1936,9
USA.2593251,Oregon,20.02,1936,9
USA.2593252,Pennsylvania,54.57,1936,9
